"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"sub_9002000001532807LL",0.00919,3.79844,0,3.99835,5.3739,0,0.77757,17.94461,1.0234,0,0.1376,0,0.7866,0,0,0,0,0,0
"sub_9002000001532830LL",0,3.79921,0,1.54962,1.48221,0,11.50261,7.76796,0.27484,0,0.48836,0,0.05649,0,1.43444,0,0,0,0.01434
"sub_9002000001533288LL",0.02778,4.95737,0,2.10945,3.59647,0.00115,0.64554,7.40691,1.78026,0,0.02911,0,0.10596,0,0,0,0,0,0
"sub_9002000001534070LL",0,4.76696,0,2.80418,2.3301,0.08415,3.67805,2.15154,1.6676,0,0.16161,0,0.18886,0,3.24773,0,0,0,0
"sub_9002000001534285LL",0.00618,1.4842,0,0.36166,3.31862,0,0.19404,9.08923,0.52541,0,0.01615,0,0.1216,0,0,0,0.2756,0,0
"sub_9002000001535130LL",0.04828,4.59555,0.05495,1.93544,3.31874,0,0.43721,17.1693,1.75981,0,0.02003,0,0.12456,0,2.51795,0,0,0,0
"sub_9002000001536270LL",0.07322,0.80871,0,0.16702,0.26636,0,0.22066,0.97926,0.27794,0,0.28938,0,0.00253,0,0,0,0,0,0
"sub_9002000001536628LL",1.09247,0.49667,0,5.74614,4.03225,0,10.84643,0.00151,0,0,0.13927,0,1.48405,0,0,0,0,0,0
"sub_9002000001536840LL",0.71679,3.12433,0,2.35981,2.05416,0,0,3.25472,3.29277,0,1.42362,0,0,0,0,0,0,0,0
"sub_9002000001537035LL",0,4.64281,0,1.70668,4.24272,0,0.35288,0.01957,8.37937,0,0,0,1.33585,0,0,0,0,0,0
"sub_9002000001537510LL",0,4.1107,0.04031,3.93534,5.20239,0,6.09389,0.00661,8.41137,0,0,0,0.12859,0,0,0,0,0,0
"sub_9002000001537690LL",0.14921,7.60925,0.02018,2.96992,3.14313,0,1.06504,2.70918,0.77407,0,0.01214,0,0.12307,0,1.02957,0,0,0,0
"sub_9002000001538954LL",0,5.03337,0,9.90706,4.50415,0,2.42198,3.53028,0.58402,0,0.01163,0,0.1375,0,0,0,0,0,0
"sub_9002000001539090LL",0,6.24347,0,11.24144,2.59013,0,4.76413,12.55952,1.28215,0,0,0,0.66853,0,10.04981,0,0.0915,0.26373,0
"sub_9002000001539129LL",0.00412,5.04483,0.02199,9.38541,0.18129,0.03159,2.92035,10.00665,0.24753,0,0.77528,0,0.29527,0,0,0,1.80232,0.00413,0
"sub_9002000001540676LL",0.08507,9.81301,0,3.00283,4.71754,0.00156,0.25263,4.47421,0.72257,0,0.34661,0,0.05459,0,0,0,0,0,0
"sub_9002000001541243LL",0.00334,0.15835,0,0.86797,2.2955,0,3.77083,10.81642,1.553,0,0.20556,0,0,0,8.43449,0,3.44153,0,0
"sub_9002000001541299LL",0.04945,5.74739,0,2.30046,5.86219,0,0.5048,6.19956,0.39354,0,0.1148,0,0.15439,0,3.53841,0,0,0,0
"sub_9002000001541930LL",0.17271,9.836,0,2.35212,4.71943,0,0.60564,6.2609,0.65143,0,0.25083,0,0.07404,0,0,0,0,0,0.79947
"sub_9002000001542302LL",0.09543,2.66384,0,1.15612,8.20624,0,3.95125,14.58756,9.47915,0,0.23258,0,0.33897,0,0,0,0,0,0
"sub_9002000001542350LL",0.5256,6.17117,0,1.84534,2.23671,0,1.5778,1.91681,0.55109,0,0.23433,0,0.06815,0,0,0,0.13646,0.00084,0
"sub_9002000001542732LL",0.02354,7.53008,0.00675,7.26433,5.8782,0,0.64842,3.72223,0.43074,0,0.04985,0,0.43855,0,0.12105,0,0,0,0
"sub_9002000001542895LL",0.89106,12.26993,0.85841,4.01002,4.68857,0.0108,1.16144,2.65626,0.2423,0,0.21425,0,0.03058,0,0,0,0,0,0
"sub_9002000001543168LL",0.02317,0.80107,0,0.63133,2.5097,0.24082,9.24987,0.06845,10.52058,0.00258,0.13732,0,0,0,0,0,0,0,0
"sub_9002000001543510LL",0.02315,2.87395,0,1.33574,4.36688,0,5.03923,4.86564,0.60785,0,0.26395,0,0.25727,0,0.14312,0,0,0,0
"sub_9002000001545313LL",0.198,11.47722,0,2.97146,3.29299,0,1.61357,3.98206,0.38302,0,0.09324,0,0.06549,0,0,0,0,0,0
"sub_9002000001546393LL",0,2.9143,0.16483,1.30871,1.55155,0.01323,4.04864,0.01495,2.05001,0,0.08509,0,0.08174,0,3.6965,0,0.20115,0,0
"sub_9002000001547000LL",0,2.98199,0,1.38702,1.72241,0,0.94246,7.48118,2.17263,0,0.00137,0,0,0,3.4065,0,0,0,0
"sub_9002000001547520LL",0,2.56213,0.02147,4.72666,3.62979,0,1.34024,9.20557,0.83267,0,0.05211,0,0.68536,0.07072,4.63548,0,0,0,0
"sub_9002000001547739LL",0,6.59693,0,6.07784,5.04474,0,1.34689,3.09233,2.20158,0,0.01014,0,0.19037,0,0,0,0,0,0
"sub_9002000001548128LL",2.24063,2.75819,0,1.26191,0.34906,0,1.18273,16.71707,0.9273,0,6.48073,0.02236,0,0,0,0.00815,0,0,0
"sub_9002000001548558LL",0,8.06302,0.06001,5.71888,4.51531,0,3.45267,3.96466,0.33899,0,0.00878,0,1.10566,0,4.43337,0,0,0,0
"sub_9002000001548763LL",0,4.86015,0.04312,6.78368,3.61131,0,2.49049,9.39929,1.46375,0,0,0,0,0,0,0,0,0,0
"sub_9002000001549564LL",0,4.84513,0,1.8466,0.00878,0.19457,0.36515,0.85763,2.06116,0,0.33314,0,0.0277,0,0.00498,0,0,0,0
"sub_9002000001549896LL",0,12.2147,0,3.41836,7.1706,0,1.1158,5.64127,4.30982,0,0,0,0.30521,0,0,0,0,0,0
"sub_9002000001550654LL",0.37653,10.28205,0,3.5912,1.35308,0.02172,3.01843,1.79253,0,0.00063,0.38495,0,0.31456,0,0,0,0,0,0
"sub_9002000001551016LL",0.05429,11.96619,0.45948,1.68733,3.63702,0.00736,5.3305,2.88624,0.95955,0,0.12744,0,0.62198,0,0,0,0,0,0
"sub_9002000001551301LL",0.05298,5.9571,0,3.28463,2.10875,0,1.46358,11.58288,5.89869,0,0.05435,0,0.01058,0,0.00073,0,0,0,0
"sub_9002000001551947LL",0.03563,9.816,0,8.87821,3.19589,0,4.31932,5.04649,2.72723,0,0.05285,0,0.15916,0,0,0,0,0,0
"sub_9002000001552480LL",0.11446,10.69239,0.00639,2.89723,6.19605,0,2.94876,5.81011,3.98397,0,0.27933,0,0.31676,0,0,0,0,0,0
"sub_9002000001552710LL",0.03162,8.89919,0,9.95153,3.99741,0,9.90866,6.829,0.70094,0,0.03521,0.00309,0.2177,0,0,0,0.02782,0.11507,0
"sub_9002000001553020LL",0.34047,2.45652,0.7317,0.7441,2.01318,0.02784,0.67404,3.34706,0.44503,0,0.63791,0,0.19279,0,0,0,0,0,0
"sub_9002000001554377LL",0,0.00392,0,1.10127,8e-04,0.0185,4.134,0.00497,0,0.40661,0,0,0,0,0,0,0,0,0
"sub_9002000001554439LL",0,4.74141,0,3.9072,2.31836,0.22469,3.21751,13.40944,0.00116,0.00235,0,0,0,0,0,0,0,0,0
"sub_9002000001554537LL",0.3325,9.73721,0,3.22081,6.17037,0,3.96879,3.51564,0.76056,0,0.00891,0,0.33023,0,0,0,0,0,0
"sub_9002000001554813LL",0.05123,2.65738,0,1.17202,2.09992,0,2.92724,12.24631,2.19148,0,0.00149,0,0,0,0,0,0,0,0
"sub_9002000001555276LL",0.20962,10.07833,0.3661,1.40304,5.61183,0,2.41823,10.52633,1.31289,0,0.1281,0,0.50529,0,0,0,0,0,0
"sub_9002000001555356LL",0.04512,5.13814,0,2.59791,2.92373,0.00067,0.17836,10.66343,1.01941,0,0.00456,0,0.02139,0.00053,0.02007,0.29164,0,0,0
"sub_9002000001555800LL",0.08541,5.43263,0,1.44422,1.38581,0.01949,2.09877,4.93321,0.58694,0,0.17229,0,0.23045,0,0,0,0,0,0
"sub_9002000001556570LL",0.14775,2.01436,0.08027,1.91804,1.711,0,0.17889,1.90835,0.33876,0,0.477,0,0.20309,0,0,0,0.00155,0,0
"sub_9002000001556710LL",0.26029,9.64651,0.00047,3.84432,3.47294,0,1.77341,2.90227,0.18264,0,0.07361,0,0.34124,0,0.84585,0,0,0,0
"sub_9002000001556980LL",1.08278,9.56345,0,6.52872,5.59227,0.00493,3.53423,0.0193,8.58563,0,0.6787,0,0.9159,0,0,0,0,0,0
"sub_9002000001557110LL",0.01991,5.02901,0,3.26999,1.74015,0.18167,0.79446,20.01675,1.12673,0,0,0,0.03149,0,0,0,0,0,0
"sub_9002000001557420LL",0.04478,7.30056,0.01805,7.82305,1.85694,0,0.99971,8.18063,1.13707,0,0.90723,0,0.25606,0,0,0,0,0,0
"sub_9002000001557655LL",0,5.78664,0,3.41138,2.70259,0,1.93263,8.58386,1.46472,0,0,0,0.45146,0,2.74444,0,0.09661,0.03473,0
"sub_9002000001558115LL",0.05675,8.86514,0,3.34238,2.86871,0,1.59998,6.05784,1.01584,0,0.26219,0,0.19659,0,2.14405,0,0,0,0
"sub_9002000001559275LL",0.01139,6.17759,7e-04,8.48524,3.79682,0.00657,4.29329,11.12507,2.35172,0,0.03005,0,0.24002,0,0,0,0,0,0
"sub_9002000001559794LL",0.30398,22.05955,0,1.22257,5.77025,0,0.15517,4.14682,3.32553,0,0.017,0,0.78688,0,9.65982,0,0,0,0
"sub_9002000001561424LL",0,2.49887,0.29667,8.89293,4.80703,0,4.88665,4.8749,0.89472,0,0.94416,0,0.27845,0,0.58134,0,0,0,0
"sub_9002000001561934LL",0,12.69088,0,4.22849,3.99458,0,2.88432,10.97874,0.59419,0,0.02419,0,0.33385,0,1.3033,0,0,0,0
"sub_9002000001562708LL",0.16335,16.64953,0,0.002,0.06857,0,10.73972,1.82745,5.95292,0,0.10484,0,0.39978,0,0.00271,0,0,0,0
"sub_9002000001563080LL",0.00465,10.96406,0,5.54119,3.58594,0,3.02392,2.02439,0.44538,0,0.06614,0,0.10511,0,4.17982,0,0,0,0
"sub_9002000001563269LL",0.00093,5.47614,0.01536,0,7.29904,0,4.31468,0.01274,0.8062,0,0.00194,0,0.81079,0,10.3794,10.71861,0,0,0
"sub_9002000001563859LL",0,3.67431,0,3.45069,5.34957,0.00315,1.68691,15.24231,8.88469,0,0.04059,0,0.50304,0,0,0,0,0,0
"sub_9002000001564060LL",0.09123,5.99662,0.16356,4.90769,8.24559,0,3.22415,12.92533,2.46121,0,0.01779,0,0.45976,0,2.46897,0,0,0,0
"sub_9002000001564180LL",0.20879,14.79427,0,6.71837,2.54146,0,0.41805,3.36958,1.00124,0,0.0491,0,0.13186,0,0,0,0.01921,0,0
"sub_9002000001564382LL",0.82467,5.50737,0,1.69272,3.61656,0,1.90518,3.75092,3.76923,0,0.21613,0,0.39657,0,0,0,0,0,0
"sub_9002000001564560LL",0.39077,6.39406,0.0401,4.56657,1.93131,0,4.59085,5.00088,2.78368,0,0.38661,0,0.4257,0,1.26935,0,0,0,0
"sub_9002000001564945LL",0,4.22836,0,2.39099,3.35838,0.00255,7.87294,0.018,3.51446,0,0.06222,0,0,0,0,0,0,0,0
"sub_9002000001565405LL",0,2.14023,0,2.253,0.68399,0.2225,0.44067,14.15801,0,0.00117,0,0.01163,0,0,0.84504,0.0793,0,0,0
"sub_9002000001566360LL",0.25514,11.29185,0,6.42378,2.29158,0.00833,3.78099,5.61386,0.3465,0,0.16166,0,0.19146,0,3.50873,0,0,0,0
"sub_9002000001566660LL",0,5.05373,0,5.78263,4.20437,0,0.21187,6.20857,1.45629,0,0.0071,0,0.21997,0,0,0,0,0,0
"sub_9002000001567720LL",0.63716,2.41824,0.2098,1.9892,5.07301,0.03724,1.74297,0.00367,1.09021,0,2.18321,0,0.45879,0,0,0,0,0,0
"sub_9002000001567974LL",0,5.57816,0,6.00816,0,0,2.02839,15.80911,4.68594,0,0.15421,0,0.76784,0,0,0,0,0,0
"sub_9002000001568185LL",0.09531,8.39041,0.02171,6.55933,1.24484,0.02535,5.61523,12.34166,0.06854,0,0.29486,0,0.15968,0,0,0,0,0,0
"sub_9002000001568750LL",0,7.95059,0,1.37935,0.95066,0,0.22715,7.24071,1.97394,0,0.01341,0,0.08056,0.1796,3.34178,0,0,0,0.00809
"sub_9002000001569080LL",0,9.7309,0.6708,5.0647,0.95895,0.02389,3.64675,0.69803,1.21813,0,0.03658,0,0.61288,0,1.60076,0,0,0,0
"sub_9002000001570129LL",0.08247,3.3929,0,3.5077,4.30828,0,3.12548,10.1603,1.7605,0,0.19342,0,0.22677,0,0,0,2.18362,0,0
"sub_9002000001570648LL",0.03087,6.31508,0,3.30408,5.20204,0,1.08706,28.31336,0.94813,0,0.04584,0,0.3672,0,0.75684,0,0,0,0
"sub_9002000001572150LL",0.05011,4.89435,0.13382,1.50655,3.68031,0,1.3161,13.52294,0.77935,0,0.03321,0,0.15021,0,0,0,0,0,0
"sub_9002000001572713LL",0,11.00487,0,8.88943,8.20472,0,0.85034,3.80675,4.25126,0,0.0159,0,0.22039,0,0,0,0,0,0
"sub_9002000001572920LL",0.05102,6.09594,0.03363,2.04425,1.08014,0,0.22178,5.27929,2.51224,0,0.02628,0,0.02574,0,2.94295,0,0.29132,0,0
"sub_9002000001573176LL",0.00283,0.57904,0,0.25611,0.61941,0,5.41785,4.78201,0.95466,0,0.05613,0,0,0,0.00082,0,0,0,0
"sub_9002000001573560LL",0.51658,3.89678,0,6.27698,3.87881,0.01263,6.53355,0.01384,4.02765,0,1.00088,0,1.26944,0,0,0,0,0,0
"sub_9002000001573971LL",0.0284,8.36395,0.38981,0.89201,2.19177,0,4.31065,6.13062,1.5737,0,0.03508,0,0.29492,0,1.2346,0,0,0,0
"sub_9002000001574290LL",0.03838,7.71709,0,1.73204,2.12301,0.00083,0.19409,7.73969,3.6565,0,0.23745,0,0.05875,0.00541,0,0,0,0,0
"sub_9002000001575199LL",0.01802,4.70478,0.15498,0.56557,3.8909,0,1.09665,5.2095,0.7722,0,0.09331,0,0.05396,0,3.80419,0,0,0,0
"sub_9002000001576552LL",0.39612,11.41326,0,9.50751,3.50961,0,2.88641,3.45236,1.11465,0,0,0,0.25293,0,0,0,0,0,0
"sub_9002000001576820LL",0.03799,5.04307,0,2.36901,6.31051,0,0.84332,4.41916,2.75844,0,0.04413,0,0.11798,0,0,0,0,0,0
"sub_9002000001577190LL",0.00361,7.6222,0,1.84975,0.71652,0.01202,0.4112,7.93962,1.44963,0,0.03956,0,0.0518,0,0,0,0,0,0
"sub_9002000001577850LL",0,3.38646,0.00941,5.16799,2.04059,0,1.63432,4.3428,0.72838,0,0.03936,0,0.25289,0,0.19917,0,0,0,0
"sub_9002000001580090LL",0.10646,6.38291,0.13624,3.67603,1.17502,0,7.13482,7.69597,1.36545,0,0.28241,0,0.28756,0,0.53727,0,0,0.0082,0
"sub_9002000001580537LL",0,11.94973,0,2.2334,1.923,0,0.88723,22.09362,3.41037,0,0,0,0.08369,0,4.06357,0,0,0,0
"sub_9002000001582170LL",0.02351,5.95675,0,1.44702,2.84109,0,2.54534,12.28267,1.46352,0,0.00815,0,0.11636,0,0,0,0,0,0
"sub_9002000001582780LL",0.0091,1.169,0,0.40875,2.62784,0.02136,4.87485,22.31532,1.05697,0,0.3288,0,0.11318,0,0,0,0.07647,0,0
"sub_9002000001583127LL",0.04911,13.52356,0,2.79014,2.71496,0,0.87699,5.00631,2.04497,0,0.02535,0,0.21654,0,0,0,0,0,0
"sub_9002000001583340LL",0.16937,6.38953,0.149,3.32915,4.829,0.00848,0.68565,5.22585,0.55486,0,0.05733,0,0.18972,0,1.09561,0,0,0,0
"sub_9002000001583619LL",0.06112,7.45927,0,1.84443,5.25163,0,0.86212,2.06202,2.25439,0,0.05051,0,0.02201,0.10448,0,0,0,0,0
"sub_9002000001584779LL",0.16425,0.97162,0.26287,0.94558,2.73937,0,5.40083,6.0702,0.2881,0,0.57346,0.01837,0.16604,0,0,0,0.0268,0,0
"sub_9002000001586835LL",0.00276,6.00397,0,7.61619,7.8594,0,0.78107,6.82516,2.02295,0,0.00395,0,0.96991,0,0,0,0,0,0.11585
"sub_9002000001587270LL",0.0077,7.50269,0,1.12704,2.20444,0.00456,4.84944,1.00207,1.22743,0,0.06575,0,0.28634,0,0.03447,0,0,0,0
"sub_9002000001587322LL",0.34778,1.24939,0,0.09734,0.06314,0.02339,0.73118,3.04375,0.97378,0,0.31232,0.02512,0,0,9.7352,0,0,0,0
"sub_9002000001587485LL",0.22233,3.22487,0,5.26589,2.73842,0,1.58726,0.01089,0.6871,0,0.07144,0,0,0,0,0,0,0,0
"sub_9002000001587770LL",0.06316,3.16523,0.12297,0.85159,1.78299,0.00919,2.1514,8.9875,0.20215,0,0.22879,0,0.09652,0,3.91796,0,0,0,0
"sub_9002000001588212LL",0,2.96987,0,2.26757,1.52459,0.00731,0.37666,6.36031,0.4335,0,0.16476,0,0.22919,0,0,0,2.92687,0,0.00269
"sub_9002000001588517LL",0,5.26134,0.00815,2.23114,1.1189,0.00173,3.41462,4.78108,1.8466,0,0.52764,0.00079,0.10041,0,0.27706,0,0,0,0
"sub_9002000001589069LL",0,8.5835,0,4.82555,12.2805,0,2.77508,20.56569,0.50377,0,0.06434,0,0,0,0,0,0,0,0
"sub_9002000001589140LL",0,15.96866,0.01656,9.91897,6.63598,0,3.74733,12.64927,1.94661,0,0.00148,0,0.03386,0,0.00371,0,0,0,0
"sub_9002000001589560LL",0.08136,10.48628,0.2219,3.04559,3.4401,0,4.49363,2.49901,0.26462,0,0.28306,0,1.17444,0,0,0,0,0,0
"sub_9002000001589917LL",0.14532,1.01339,0,0,0,0.10526,2.7019,0.02963,3.68558,0.0506,0.02266,0.00686,0,0,9.19144,0,0,0,0
"sub_9005000001577950LL",0.34147,6.34343,0.95711,4.058,1.70836,0.00099,7.60597,1.23296,0.5081,0,0.1663,0,0.24658,0,0,0,0,0,0
